date,meteors
2020-01-03,5
2020-01-03,3
2020-01-03,0
2020-01-03,2
2020-01-03,0
2020-01-03,2
2020-01-03,5
2020-01-03,1
2020-01-03,1
2020-01-03,6
2020-01-03,0
2020-01-03,2
2020-01-03,0
2020-01-03,1
2020-01-03,0
2020-01-03,3
2020-01-03,0
2020-01-03,0
2020-01-04,0
2020-01-04,11
2020-01-04,1
2020-01-04,1
2020-01-04,3
2020-01-04,7
2020-01-04,0
2020-01-04,2
2020-01-04,2
2020-01-04,9
2020-01-04,0
2020-01-04,4
2020-01-04,0
2020-01-04,7
2020-01-04,0
2020-01-04,3
2020-01-04,0
2020-01-04,8
2020-01-04,1
2020-01-04,4
2020-01-04,15
2020-01-04,2
2020-01-04,2
2020-01-04,4
2020-01-04,5
2020-01-04,3
2020-01-04,0
2020-01-04,7
2020-01-04,0
2020-01-04,1
2020-01-04,2
2020-01-04,6
2020-01-04,1
2020-01-04,1
2020-01-04,2
2020-01-04,9
2020-01-04,0
2020-01-04,3
2020-01-04,18
2020-01-04,3
2020-01-04,2
2020-01-04,5
2020-01-04,0
2020-01-04,16
2020-01-04,1
2020-01-04,1
2020-01-04,1
2020-01-04,18
2020-01-04,0
2020-01-04,2
2020-01-04,6
2020-01-04,0
2020-01-04,0
2020-01-04,0
2020-01-04,10
2020-01-04,1
2020-01-04,1
2020-01-04,17
2020-01-04,1
2020-01-04,4
2020-01-04,1
2020-01-04,9
2020-01-04,1
2020-01-04,5
2020-01-04,4
2020-01-04,0
2020-01-04,0
2020-01-04,1
2020-01-04,2
2020-01-04,11
2020-01-04,2
2020-01-04,6
2020-01-04,8
2020-01-04,0
2020-01-04,5
2020-01-04,0
2020-01-04,0
2020-01-04,0
2020-01-04,1
2020-01-04,0
2020-01-04,12
2020-01-04,1
2020-01-04,2
2020-01-04,7
2020-01-04,5
2020-01-04,0
2020-01-04,0
2020-01-04,0
2020-01-04,1
2020-01-04,5
2020-01-04,1
2020-01-04,3
2020-01-04,1
2020-01-04,8
2020-01-04,0
2020-01-04,4
2020-01-04,1
2020-01-04,11
2020-01-04,0
2020-01-04,0
2020-01-04,5
2020-01-04,0
2020-01-04,0
2020-01-04,1
2020-01-04,2
2020-01-04,12
2020-01-04,0
2020-01-04,3
2020-01-04,1
2020-01-04,13
2020-01-04,0
2020-01-04,2
2020-01-04,2
2020-01-04,1
2020-01-04,3
2020-01-04,1
2020-01-04,0
2020-01-04,1
2020-01-04,16
2020-01-04,0
2020-01-04,1
2020-01-04,4
2020-01-04,2
2020-01-04,0
2020-01-04,0
2020-01-04,0
2020-01-04,5
2020-01-04,0
2020-01-04,0
2020-01-04,0
2020-01-04,0
2020-01-04,8
2020-01-04,1
2020-01-04,2
2020-01-04,1
2020-01-04,10
2020-01-04,0
2020-01-04,4
2020-01-04,2
2020-01-04,10
2020-01-04,1
2020-01-04,3
2020-01-04,3
2020-01-04,12
2020-01-04,1
2020-01-04,4
2020-01-04,0
2020-01-04,6
2020-01-04,1
2020-01-04,1
2020-01-04,0
2020-01-04,7
2020-01-04,1
2020-01-04,15
2020-01-04,2
2020-01-04,1
2020-01-04,4
2020-01-04,19
2020-01-04,0
2020-01-04,2
2020-01-04,3
2020-01-04,8
2020-01-04,0
2020-01-04,0
2020-01-04,1
2020-01-04,7
2020-01-04,0
2020-01-04,8
2020-01-04,0
2020-01-04,0
2020-01-04,0
2020-01-04,0
2020-01-04,8
2020-01-04,4
2020-01-04,0
2020-01-04,2
2020-01-04,6
2020-01-04,3
2020-01-04,5
2020-01-04,1
2020-01-04,12
2020-01-04,1
2020-01-04,6
2020-01-04,1
2020-01-04,0
2020-01-04,1
2020-01-04,13
2020-01-04,0
2020-01-04,10
2020-01-04,0
2020-01-04,0
2020-01-04,0
2020-01-04,16
2020-01-04,1
2020-01-04,0
2020-01-04,4
2020-01-04,3
2020-01-04,0
2020-01-04,0
2020-01-04,0
2020-01-04,0
2020-01-04,2
2020-01-04,3
2020-01-04,7
2020-01-04,1
2020-01-04,0
2020-01-04,11
2020-01-04,1
2020-01-04,8
2020-01-04,2
2020-01-04,9
2020-01-04,0
2020-01-04,0
2020-01-04,0
2020-01-04,6
2020-01-04,0
2020-01-04,0
2020-01-04,0
2020-01-04,25
2020-01-04,1
2020-01-04,0
2020-01-04,8
2020-01-04,2
2020-01-04,9
2020-01-04,0
2020-01-04,0
2020-01-04,0
2020-01-04,1
2020-01-04,0
2020-01-04,13
2020-01-04,4
2020-01-04,7
2020-01-04,2
2020-01-04,10
2020-01-04,0
2020-01-04,0
2020-01-04,3
2020-01-04,11
2020-01-04,0
2020-01-04,2
2020-01-04,1
2020-01-04,5
2020-01-04,1
2020-01-04,1
2020-01-04,0
2020-01-04,0
2020-01-04,0
2020-01-04,7
2020-01-04,0
2020-01-04,0
2020-01-04,0
2020-01-04,1
2020-01-04,0
2020-01-04,8
2020-01-04,5
2020-01-04,10
2020-01-04,0
2020-01-04,15
2020-01-04,3
2020-01-04,1
2020-01-04,0
2020-01-04,0
2020-01-04,6
2020-01-04,0
2020-01-04,0
2020-01-04,0
2020-01-04,14
2020-01-04,0
2020-01-04,0
2020-01-04,1
2020-01-04,5
2020-01-04,0
2020-01-04,0
2020-01-04,1
2020-01-04,0
2020-01-04,1
2020-01-04,11
2020-01-04,4
2020-01-04,10
2020-01-04,0
2020-01-04,0
2020-01-04,11
2020-01-04,1
2020-01-04,0
2020-01-04,10
2020-01-04,0
2020-01-04,0
2020-01-04,1
2020-01-04,5
2020-01-04,0
2020-01-04,0
2020-01-04,3
2020-01-04,0
2020-01-04,0
2020-01-04,3
2020-01-04,1
2020-01-04,17
2020-01-04,3
2020-01-04,0
2020-01-04,10
2020-01-04,0
2020-01-04,1
2020-01-04,2
2020-01-04,1
2020-01-04,7
2020-01-04,3
2020-01-04,6
2020-01-04,4
2020-01-04,15
2020-01-04,0
2020-01-04,0
2020-01-04,0
2020-01-04,7
2020-01-04,1
2020-01-04,0
2020-01-04,0
2020-01-04,8
2020-01-04,0
2020-01-04,0
2020-01-04,0
2020-01-04,3
2020-01-04,0
2020-01-04,0
2020-01-04,1
2020-01-04,5
2020-01-04,0
2020-01-04,0
2020-01-04,0
2020-01-04,1
2020-01-04,17
2020-01-04,3
2020-01-04,12
2020-01-04,2
2020-01-04,14
2020-01-04,0
2020-01-04,11
2020-01-04,0
2020-01-04,1
2020-01-04,1
2020-01-04,13
2020-01-04,4
2020-01-04,1
2020-01-04,0
2020-01-04,8
2020-01-04,4
2020-01-04,10
2020-01-04,1
2020-01-04,11
2020-01-04,0
2020-01-04,2
2020-01-04,12
2020-01-04,1
2020-01-04,0
2020-01-04,0
2020-01-04,12
2020-01-04,6
2020-01-04,10
2020-01-04,5
2020-01-04,19
2020-01-04,0
2020-01-04,3
2020-01-04,10
2020-01-04,3
2020-01-04,1
2020-01-04,0
2020-01-04,12
2020-01-04,4
2020-01-04,2
2020-01-04,26
2020-01-04,0
2020-01-04,1
2020-01-04,2
2020-01-04,20
2020-01-04,2
2020-01-04,3
2020-01-04,0
2020-01-04,0
2020-01-04,20
2020-01-04,4
2020-01-04,1
2020-01-04,3
2020-01-04,1
2020-01-04,1
2020-01-04,0
2020-01-04,28
2020-01-04,1
2020-01-04,1
2020-01-04,10
2020-01-04,1
2020-01-04,0
2020-01-04,1
2020-01-04,0
2020-01-04,3
2020-01-04,6
2020-01-04,9
2020-01-04,1
2020-01-04,8
2020-01-04,1
2020-01-04,0
2020-01-04,1
2020-01-04,2
2020-01-04,1
2020-01-04,5
2020-01-04,0
2020-01-04,14
2020-01-04,2
2020-01-04,0
2020-01-04,1
2020-01-04,0
2020-01-04,1
2020-01-04,2
2020-01-04,0
2020-01-04,3
2020-01-04,19
2020-01-04,14
2020-01-04,0
2020-01-04,0
2020-01-04,6
2020-01-04,0
2020-01-04,3
2020-01-04,0
2020-01-04,0
2020-01-04,12
2020-01-04,0
2020-01-04,4
2020-01-04,0
2020-01-04,0
2020-01-04,9
2020-01-04,0
2020-01-04,3
2020-01-04,0
2020-01-04,0
2020-01-04,8
2020-01-04,0
2020-01-04,1
2020-01-04,4
2020-01-04,1
2020-01-04,8
2020-01-04,4
2020-01-04,0
2020-01-04,2
2020-01-04,7
2020-01-04,1
2020-01-04,2
2020-01-05,2
2020-01-05,9
2020-01-05,3
2020-01-05,10
2020-01-05,2
2020-01-05,5
2020-01-05,3
2020-01-05,5
2020-01-05,4
2020-01-05,13
2020-01-05,2
2020-01-05,8
2020-01-05,3
2020-01-05,4
2020-01-05,2
2020-01-05,7
2020-01-05,4
2020-01-05,10
2020-01-05,1
2020-01-05,9
2020-01-05,5
2020-01-05,16
2020-01-05,3
2020-01-05,16
2020-01-05,2
2020-01-05,12
2020-01-05,2
2020-01-05,12
2020-01-05,1
2020-01-05,13
2020-01-05,5
2020-01-05,14
2020-01-05,1
2020-01-05,3
2020-01-05,4
2020-01-05,4
2020-01-05,4
2020-01-07,2
2020-01-07,7
2020-01-07,1
2020-01-07,12
2020-01-16,2
2020-01-16,1
2020-01-16,1
2020-01-16,5
2020-01-16,1
2020-01-16,3
2020-01-16,0
2020-01-16,8
2020-01-16,1
2020-01-16,2
2020-01-16,2
2020-01-16,10
2020-01-17,1
2020-01-17,3
2020-01-19,1
2020-01-19,1
2020-01-19,7
2020-01-19,1
2020-01-19,1
2020-01-19,3
2020-01-21,2
2020-01-21,3
2020-01-21,2
2020-01-21,9
2020-01-21,1
2020-01-21,4
2020-01-21,2
2020-01-21,11
2020-01-21,1
2020-01-21,1
2020-01-21,2
2020-01-21,10
2020-01-21,3
2020-01-21,3
2020-01-21,2
2020-01-21,7
2020-01-21,2
2020-01-21,1
2020-01-21,1
2020-01-21,10
2020-01-21,0
2020-01-21,4
2020-01-21,0
2020-01-21,1
2020-01-21,0
2020-01-21,4
2020-01-21,1
2020-01-21,1
2020-01-21,1
2020-01-21,0
2020-01-21,1
2020-01-21,2
2020-01-23,0
2020-01-23,0
2020-01-23,1
2020-01-23,2
2020-01-23,0
2020-01-23,4
2020-01-23,0
2020-01-23,3
2020-01-23,1
2020-01-23,10
2020-01-23,2
2020-01-23,3
2020-01-23,1
2020-01-23,11
2020-01-24,3
2020-01-24,0
2020-01-24,0
2020-01-24,9
2020-01-24,1
2020-01-24,1
2020-01-24,0
2020-01-24,8
2020-01-24,2
2020-01-24,6
2020-01-24,0
2020-01-24,5
2020-01-24,0
2020-01-24,5
2020-01-24,0
2020-01-24,5
2020-01-24,0
2020-01-24,5
2020-01-24,0
2020-01-24,5
2020-01-24,2
2020-01-24,1
2020-01-24,2
2020-01-24,5
2020-01-25,2
2020-01-25,16
2020-01-25,3
2020-01-25,5
2020-01-25,0
2020-01-25,11
2020-01-25,1
2020-01-25,3
2020-01-25,0
2020-01-25,6
2020-01-25,0
2020-01-25,7
2020-01-25,0
2020-01-25,1
2020-01-25,0
2020-01-25,1
2020-01-26,0
2020-01-26,0
2020-01-26,0
2020-01-26,1
2020-01-26,0
2020-01-26,1
2020-01-26,4
2020-01-26,1
2020-01-26,9
2020-01-26,0
2020-01-26,0
2020-01-26,1
2020-01-26,0
2020-01-26,0
2020-01-26,1
2020-01-26,0
2020-01-26,0
2020-01-26,6
2020-01-26,0
2020-01-26,0
2020-01-26,3
2020-01-26,0
2020-01-26,0
2020-01-26,2
2020-01-27,2
2020-01-27,3
2020-01-27,8
2020-01-27,0
2020-01-27,4
2020-01-27,6
2020-01-27,2
2020-01-27,0
2020-01-27,4
2020-01-27,2
2020-01-27,3
2020-01-27,1
2020-01-27,2
2020-01-27,13
2020-01-30,1
2020-01-30,2
2020-01-30,9
2020-01-30,0
2020-01-30,2
2020-01-30,5
2020-01-31,1
2020-01-31,1
2020-01-31,8
2020-02-01,3
2020-02-01,1
2020-02-01,9
2020-02-01,1
2020-02-01,2
2020-02-01,7
2020-02-02,1
2020-02-02,1
2020-02-02,2
2020-02-04,2
2020-02-04,1
2020-02-04,2
2020-02-04,1
2020-02-04,16
2020-02-04,0
2020-02-04,0
2020-02-04,0
2020-02-04,4
2020-02-04,0
2020-02-04,0
2020-02-04,0
2020-02-04,3
2020-02-04,0
2020-02-04,1
2020-02-04,2
2020-02-04,1
2020-02-04,0
2020-02-04,0
2020-02-04,0
2020-02-04,1
2020-02-04,0
2020-02-15,1
2020-02-15,10
2020-02-19,0
2020-02-19,2
2020-02-19,7
2020-02-19,0
2020-02-19,0
2020-02-19,3
2020-02-19,1
2020-02-19,0
2020-02-19,5
2020-02-19,1
2020-02-19,0
2020-02-19,1
2020-02-19,0
2020-02-19,0
2020-02-19,6
2020-02-19,0
2020-02-19,0
2020-02-19,3
2020-02-19,0
2020-02-19,0
2020-02-19,2
2020-02-19,0
2020-02-19,0
2020-02-19,6
2020-02-20,2
2020-02-20,6
2020-02-20,2
2020-02-20,9
2020-02-20,0
2020-02-20,0
2020-02-20,2
2020-02-20,0
2020-02-20,0
2020-02-20,0
2020-02-24,1
2020-02-24,1
2020-02-24,7
2020-02-24,3
2020-02-24,3
2020-02-24,9
2020-02-24,2
2020-02-24,8
2020-02-25,3
2020-02-25,13
2020-02-25,0
2020-02-25,2
2020-02-25,2
2020-02-25,8
2020-02-25,3
2020-02-25,11
2020-02-25,2
2020-02-25,7
2020-02-27,0
2020-02-27,3
2020-02-28,2
2020-02-28,2
2020-02-28,6
2020-02-28,0
2020-02-28,0
2020-02-28,1
2020-02-28,2
2020-02-28,3
2020-02-28,8
2020-02-28,0
2020-02-28,1
2020-02-28,1
2020-02-28,0
2020-02-28,3
2020-02-29,3
2020-02-29,3
2020-02-29,2
2020-02-29,1
2020-02-29,6
2020-02-29,7
2020-02-29,2
2020-02-29,2
2020-02-29,0
2020-02-29,9
2020-02-29,2
2020-02-29,3
2020-02-29,0
2020-02-29,6
2020-02-29,0
2020-02-29,4
2020-02-29,4
2020-02-29,11
2020-03-01,0
2020-03-01,8
2020-03-01,0
2020-03-01,9
2020-03-01,1
2020-03-01,16
2020-03-01,0
2020-03-01,5
2020-03-02,3
2020-03-02,10
2020-03-02,0
2020-03-02,3
2020-03-04,3
2020-03-04,5
2020-03-09,0
2020-03-10,1
2020-03-12,1
2020-03-12,8
2020-03-13,2
2020-03-13,3
2020-03-13,2
2020-03-13,5
2020-03-14,1
2020-03-14,0
2020-03-14,3
2020-03-14,0
2020-03-14,0
2020-03-14,1
2020-03-14,2
2020-03-14,1
2020-03-14,0
2020-03-14,4
2020-03-14,2
2020-03-14,1
2020-03-14,0
2020-03-14,2
2020-03-14,2
2020-03-14,0
2020-03-14,3
2020-03-14,0
2020-03-14,0
2020-03-14,3
2020-03-14,0
2020-03-14,5
2020-03-14,3
2020-03-14,11
2020-03-14,2
2020-03-14,4
2020-03-15,2
2020-03-15,0
2020-03-15,4
2020-03-15,0
2020-03-15,0
2020-03-15,1
2020-03-15,0
2020-03-15,0
2020-03-15,2
2020-03-15,0
2020-03-15,0
2020-03-15,1
2020-03-16,0
2020-03-16,0
2020-03-16,2
2020-03-16,0
2020-03-16,0
2020-03-16,0
2020-03-16,3
2020-03-16,1
2020-03-16,7
2020-03-16,1
2020-03-16,1
2020-03-16,4
2020-03-16,2
2020-03-16,0
2020-03-16,2
2020-03-16,1
2020-03-16,0
2020-03-16,1
2020-03-16,3
2020-03-16,13
2020-03-17,1
2020-03-17,6
2020-03-17,3
2020-03-17,4
2020-03-17,0
2020-03-17,0
2020-03-17,2
2020-03-17,1
2020-03-17,0
2020-03-17,7
2020-03-17,0
2020-03-17,0
2020-03-17,3
2020-03-17,2
2020-03-17,1
2020-03-17,8
2020-03-17,0
2020-03-17,1
2020-03-17,0
2020-03-17,1
2020-03-17,1
2020-03-17,7
2020-03-17,3
2020-03-17,13
2020-03-18,1
2020-03-18,6
2020-03-18,3
2020-03-18,9
2020-03-18,0
2020-03-18,0
2020-03-18,3
2020-03-18,0
2020-03-18,0
2020-03-18,11
2020-03-18,0
2020-03-18,0
2020-03-18,3
2020-03-18,2
2020-03-18,4
2020-03-18,0
2020-03-18,11
2020-03-18,2
2020-03-18,0
2020-03-18,2
2020-03-18,6
2020-03-18,4
2020-03-18,0
2020-03-18,8
2020-03-18,1
2020-03-18,0
2020-03-18,1
2020-03-19,0
2020-03-19,0
2020-03-19,5
2020-03-19,0
2020-03-19,0
2020-03-19,2
2020-03-19,0
2020-03-19,0
2020-03-19,2
2020-03-19,5
2020-03-19,1
2020-03-19,1
2020-03-19,8
2020-03-19,0
2020-03-19,0
2020-03-19,1
2020-03-19,0
2020-03-19,1
2020-03-19,3
2020-03-19,1
2020-03-19,0
2020-03-19,13
2020-03-19,1
2020-03-19,0
2020-03-19,6
2020-03-19,0
2020-03-19,1
2020-03-20,1
2020-03-20,1
2020-03-20,5
2020-03-20,0
2020-03-20,0
2020-03-20,2
2020-03-20,0
2020-03-20,1
2020-03-20,0
2020-03-20,2
2020-03-20,0
2020-03-20,10
2020-03-20,2
2020-03-20,0
2020-03-20,9
2020-03-20,3
2020-03-20,2
2020-03-20,10
2020-03-20,2
2020-03-20,2
2020-03-20,9
2020-03-20,1
2020-03-20,5
2020-03-20,0
2020-03-20,6
2020-03-21,1
2020-03-21,4
2020-03-21,0
2020-03-21,0
2020-03-21,9
2020-03-21,0
2020-03-21,0
2020-03-21,8
2020-03-21,0
2020-03-21,1
2020-03-21,5
2020-03-21,1
2020-03-21,1
2020-03-21,4
2020-03-21,0
2020-03-21,1
2020-03-21,1
2020-03-21,1
2020-03-21,0
2020-03-21,11
2020-03-21,0
2020-03-21,0
2020-03-21,1
2020-03-21,3
2020-03-21,1
2020-03-21,10
2020-03-21,2
2020-03-21,10
2020-03-21,2
2020-03-21,9
2020-03-21,2
2020-03-21,8
2020-03-21,1
2020-03-21,10
2020-03-21,1
2020-03-21,6
2020-03-21,1
2020-03-21,9
2020-03-21,2
2020-03-21,6
2020-03-21,1
2020-03-21,8
2020-03-22,6
2020-03-22,20
2020-03-22,3
2020-03-22,3
2020-03-22,4
2020-03-22,9
2020-03-22,5
2020-03-22,19
2020-03-22,0
2020-03-22,8
2020-03-22,2
2020-03-22,9
2020-03-22,3
2020-03-22,5
2020-03-22,1
2020-03-22,12
2020-03-22,2
2020-03-22,5
2020-03-22,1
2020-03-22,0
2020-03-22,7
2020-03-22,1
2020-03-22,0
2020-03-22,1
2020-03-22,3
2020-03-22,0
2020-03-22,0
2020-03-22,5
2020-03-22,0
2020-03-22,0
2020-03-22,3
2020-03-22,3
2020-03-22,2
2020-03-22,0
2020-03-22,6
2020-03-22,0
2020-03-22,0
2020-03-22,1
2020-03-22,3
2020-03-22,17
2020-03-22,4
2020-03-22,8
2020-03-23,1
2020-03-23,4
2020-03-23,2
2020-03-23,4
2020-03-23,3
2020-03-23,6
2020-03-23,0
2020-03-23,7
2020-03-23,5
2020-03-23,5
2020-03-23,3
2020-03-23,5
2020-03-23,1
2020-03-23,8
2020-03-23,1
2020-03-23,11
2020-03-23,0
2020-03-23,0
2020-03-23,4
2020-03-23,0
2020-03-23,0
2020-03-23,1
2020-03-23,0
2020-03-23,0
2020-03-23,5
2020-03-23,5
2020-03-23,2
2020-03-23,0
2020-03-23,2
2020-03-23,0
2020-03-23,0
2020-03-23,0
2020-03-23,0
2020-03-23,0
2020-03-23,0
2020-03-23,3
2020-03-23,0
2020-03-23,0
2020-03-23,0
2020-03-23,0
2020-03-23,0
2020-03-23,0
2020-03-23,2
2020-03-23,8
2020-03-23,2
2020-03-23,8
2020-03-24,1
2020-03-24,8
2020-03-24,1
2020-03-24,10
2020-03-24,1
2020-03-24,9
2020-03-24,2
2020-03-24,5
2020-03-24,2
2020-03-24,9
2020-03-24,3
2020-03-24,5
2020-03-24,3
2020-03-24,6
2020-03-24,4
2020-03-24,8
2020-03-24,4
2020-03-24,12
2020-03-24,0
2020-03-24,0
2020-03-24,2
2020-03-24,0
2020-03-24,1
2020-03-24,0
2020-03-24,1
2020-03-24,2
2020-03-24,2
2020-03-24,0
2020-03-24,1
2020-03-24,9
2020-03-25,2
2020-03-25,8
2020-03-25,0
2020-03-25,6
2020-03-25,3
2020-03-25,7
2020-03-25,3
2020-03-25,5
2020-03-25,3
2020-03-25,8
2020-03-25,1
2020-03-25,7
2020-03-25,0
2020-03-25,13
2020-03-25,2
2020-03-25,8
2020-03-25,2
2020-03-25,8
2020-03-25,3
2020-03-25,12
2020-03-25,1
2020-03-25,5
2020-03-25,1
2020-03-25,10
2020-03-25,3
2020-03-25,14
2020-03-25,2
2020-03-25,12
2020-03-26,4
2020-03-26,9
2020-03-26,6
2020-03-26,5
2020-03-26,1
2020-03-26,8
2020-03-26,3
2020-03-26,14
2020-03-26,0
2020-03-26,0
2020-03-26,1
2020-03-26,6
2020-03-26,2
2020-03-26,1
2020-03-26,2
2020-03-26,8
2020-03-26,0
2020-03-26,1
2020-03-26,2
2020-03-26,12
2020-03-26,2
2020-03-26,14
2020-03-26,5
2020-03-26,10
2020-03-26,2
2020-03-26,9
2020-03-27,0
2020-03-27,13
2020-03-27,1
2020-03-27,0
2020-03-27,6
2020-03-27,4
2020-03-27,3
2020-03-27,0
2020-03-27,10
2020-03-27,2
2020-03-27,1
2020-03-27,0
2020-03-27,0
2020-03-27,1
2020-03-27,1
2020-03-27,9
2020-03-27,0
2020-03-27,0
2020-03-27,1
2020-03-27,1
2020-03-27,1
2020-03-27,5
2020-03-27,0
2020-03-27,0
2020-03-27,2
2020-03-27,1
2020-03-27,8
2020-03-27,0
2020-03-27,7
2020-03-27,2
2020-03-27,8
2020-03-27,3
2020-03-27,7
2020-03-28,3
2020-03-28,9
2020-03-28,1
2020-03-28,6
2020-03-28,2
2020-03-28,8
2020-03-28,0
2020-03-28,0
2020-03-28,7
2020-03-28,0
2020-03-28,0
2020-03-28,2
2020-03-28,0
2020-03-28,0
2020-03-28,0
2020-03-28,0
2020-03-28,0
2020-03-28,6
2020-03-28,0
2020-03-28,0
2020-03-28,5
2020-03-28,0
2020-03-28,0
2020-03-28,2
2020-03-28,0
2020-03-28,0
2020-03-28,8
2020-03-29,0
2020-03-29,0
2020-03-29,7
2020-03-29,0
2020-03-29,0
2020-03-29,7
2020-03-29,0
2020-03-29,0
2020-03-29,8
2020-03-29,1
2020-03-29,0
2020-03-29,5
2020-03-29,0
2020-03-29,0
2020-03-29,5
2020-03-29,0
2020-03-29,0
2020-03-29,4
2020-03-29,0
2020-03-29,0
2020-03-29,4
2020-03-29,5
2020-03-29,3
2020-03-29,8
2020-03-30,0
2020-03-30,1
2020-03-30,5
2020-03-30,6
2020-03-30,4
2020-03-30,9
2020-03-30,6
2020-03-30,7
2020-03-30,4
2020-03-30,9
2020-03-30,1
2020-03-30,1
2020-03-30,1
2020-03-30,1
2020-03-30,2
2020-03-30,9
2020-03-30,0
2020-03-30,0
2020-03-30,7
2020-03-30,0
2020-03-30,2
2020-03-30,8
2020-03-30,0
2020-03-30,0
2020-03-30,2
2020-03-30,0
2020-03-30,1
2020-03-30,5
2020-03-30,0
2020-03-30,0
2020-03-31,1
2020-03-31,1
2020-03-31,6
2020-03-31,14
2020-03-31,0
2020-03-31,6
2020-03-31,0
2020-03-31,0
2020-03-31,2
2020-03-31,6
2020-03-31,2
2020-03-31,4
2020-03-31,8
2020-03-31,2
2020-03-31,6
2020-03-31,0
2020-03-31,2
2020-03-31,1
2020-03-31,13
2020-03-31,2
2020-03-31,2
2020-03-31,2
2020-03-31,7
2020-04-01,4
2020-04-01,14
2020-04-01,5
2020-04-01,14
2020-04-01,5
2020-04-01,11
2020-04-01,7
2020-04-01,10
2020-04-01,5
2020-04-01,8
2020-04-01,2
2020-04-01,10
2020-04-02,2
2020-04-02,9
2020-04-02,1
2020-04-02,1
2020-04-03,0
2020-04-03,0
2020-04-03,1
2020-04-03,3
2020-04-03,0
2020-04-03,3
2020-04-04,2
2020-04-04,3
2020-04-04,4
2020-04-04,4
2020-04-04,0
2020-04-04,1
2020-04-04,6
2020-04-04,0
2020-04-04,1
2020-04-04,5
2020-04-04,0
2020-04-04,0
2020-04-04,7
2020-04-05,0
2020-04-05,4
2020-04-10,2
2020-04-10,7
2020-04-10,2
2020-04-10,6
2020-04-10,3
2020-04-10,9
2020-04-10,4
2020-04-10,3
2020-04-10,1
2020-04-10,1
2020-04-11,2
2020-04-11,11
2020-04-11,2
2020-04-11,7
2020-04-11,1
2020-04-11,5
2020-04-11,1
2020-04-11,7
2020-04-11,3
2020-04-11,10
2020-04-11,2
2020-04-11,8
2020-04-11,4
2020-04-11,6
2020-04-12,4
2020-04-12,2
2020-04-12,8
2020-04-12,3
2020-04-12,6
2020-04-12,4
2020-04-12,9
2020-04-12,3
2020-04-12,8
2020-04-12,4
2020-04-12,7
2020-04-13,2
2020-04-13,0
2020-04-13,2
2020-04-13,3
2020-04-13,0
2020-04-13,1
2020-04-13,3
2020-04-13,1
2020-04-13,9
2020-04-13,1
2020-04-13,1
2020-04-13,0
2020-04-13,1
2020-04-13,0
2020-04-13,1
2020-04-13,0
2020-04-14,0
2020-04-14,0
2020-04-14,5
2020-04-14,0
2020-04-14,0
2020-04-14,4
2020-04-14,0
2020-04-14,0
2020-04-14,4
2020-04-14,2
2020-04-14,0
2020-04-14,6
2020-04-14,8
2020-04-14,2
2020-04-14,0
2020-04-14,6
2020-04-14,0
2020-04-14,0
2020-04-14,7
2020-04-14,8
2020-04-14,1
2020-04-14,2
2020-04-14,4
2020-04-14,2
2020-04-14,1
2020-04-14,7
2020-04-14,2
2020-04-14,2
2020-04-14,11
2020-04-14,1
2020-04-14,1
2020-04-14,4
2020-04-14,1
2020-04-14,0
2020-04-14,2
2020-04-14,0
2020-04-14,5
2020-04-14,3
2020-04-14,1
2020-04-14,5
2020-04-15,2
2020-04-15,0
2020-04-15,1
2020-04-15,1
2020-04-15,3
2020-04-15,0
2020-04-15,4
2020-04-15,2
2020-04-15,0
2020-04-15,5
2020-04-15,2
2020-04-15,1
2020-04-15,7
2020-04-15,2
2020-04-15,3
2020-04-15,10
2020-04-15,2
2020-04-15,0
2020-04-15,5
2020-04-15,1
2020-04-15,1
2020-04-15,8
2020-04-15,2
2020-04-15,4
2020-04-15,8
2020-04-15,1
2020-04-15,0
2020-04-15,6
2020-04-15,5
2020-04-15,5
2020-04-15,13
2020-04-15,0
2020-04-15,2
2020-04-15,3
2020-04-15,1
2020-04-15,3
2020-04-15,5
2020-04-15,1
2020-04-15,2
2020-04-15,11
2020-04-16,2
2020-04-16,0
2020-04-16,6
2020-04-16,2
2020-04-16,4
2020-04-16,5
2020-04-16,0
2020-04-16,0
2020-04-16,5
2020-04-16,1
2020-04-16,3
2020-04-16,9
2020-04-16,2
2020-04-16,2
2020-04-16,6
2020-04-16,4
2020-04-16,2
2020-04-16,8
2020-04-16,0
2020-04-16,1
2020-04-16,7
2020-04-16,2
2020-04-16,2
2020-04-16,1
2020-04-16,6
2020-04-16,1
2020-04-16,1
2020-04-16,3
2020-04-16,0
2020-04-16,3
2020-04-16,1
2020-04-16,0
2020-04-16,0
2020-04-16,7
2020-04-16,1
2020-04-16,6
2020-04-16,1
2020-04-16,0
2020-04-16,4
2020-04-16,0
2020-04-16,0
2020-04-16,4
2020-04-16,2
2020-04-16,0
2020-04-16,7
2020-04-16,2
2020-04-16,0
2020-04-16,1
2020-04-16,0
2020-04-16,1
2020-04-16,2
2020-04-16,2
2020-04-16,0
2020-04-16,3
2020-04-16,0
2020-04-16,0
2020-04-16,3
2020-04-16,1
2020-04-16,0
2020-04-16,8
2020-04-16,2
2020-04-16,0
2020-04-16,6
2020-04-16,1
2020-04-16,0
2020-04-16,2
2020-04-16,2
2020-04-16,1
2020-04-16,5
2020-04-16,1
2020-04-16,1
2020-04-16,7
2020-04-16,1
2020-04-16,4
2020-04-16,6
2020-04-16,2
2020-04-16,2
